num_poliza,nombre_producto,riesgo,sexo,moneda,fecha nacimiento,fecha inicio,fecha fin,gastos_adm,monto prima,suma_asegurada
c-6701003075193,producto 01,Vida grupo particular,F,PEN,1941-06-30,2019-12-06,2024-12-06,0.1,263.0,3000.0
c-6701003075199,producto 01,Vida grupo particular,F,PEN,1958-03-11,2019-12-06,2024-12-06,0.1,176.0,2800.0
c-6701003075203,producto 01,Vida grupo particular,F,PEN,1957-08-18,2019-12-06,2024-12-06,0.1,164.0,2780.0
c-6701003075304,producto 01,Vida grupo particular,F,PEN,1943-01-25,2019-12-06,2024-12-06,0.1,12.0,1000.0
c-6701003075380,producto 01,Vida grupo particular,F,PEN,1967-06-20,2019-12-06,2024-12-06,0.1,21.0,1500.0
c-6701003075464,producto 01,Vida grupo particular,F,PEN,1973-06-14,2019-12-06,2024-12-06,0.1,70.0,1900.0
c-6701003075904,producto 01,Vida grupo particular,F,PEN,1978-07-25,2019-12-06,2024-12-06,0.1,171.0,2105.0
c-6701003075976,producto 01,Vida grupo particular,F,PEN,1988-07-20,2019-12-06,2024-12-06,0.1,71.0,1400.0
c-6701003075992,producto 01,Vida grupo particular,F,PEN,1968-11-17,2019-12-06,2024-12-06,0.1,43.0,3500.0
c-6701003076034,producto 01,Vida grupo particular,F,PEN,1943-12-19,2019-12-06,2024-12-06,0.1,169.0,3640.0
c-6701003076040,producto 01,Vida grupo particular,F,PEN,1942-04-13,2019-12-06,2024-12-06,0.1,2.0,1765.0
c-6701003076536,producto 01,Vida grupo particular,F,PEN,1975-01-13,2019-12-07,2024-12-07,0.1,142.0,1855.0
c-6701003076541,producto 01,Vida grupo particular,F,PEN,1949-05-18,2019-12-07,2024-12-07,0.1,165.0,2200.0
c-6701003076558,producto 01,Vida grupo particular,F,PEN,1976-10-05,2019-12-07,2024-12-07,0.1,17.0,1230.0
c-6701003076572,producto 01,Vida grupo particular,F,PEN,1961-08-04,2019-12-07,2024-12-07,0.1,15.0,1800.0
c-6701003076635,producto 01,Vida grupo particular,F,PEN,1971-12-26,2019-12-07,2024-12-07,0.1,81.0,1300.0
c-6701003076677,producto 01,Vida grupo particular,F,PEN,1939-04-17,2019-12-07,2024-12-07,0.1,73.0,3200.0
c-6701003076719,producto 01,Vida grupo particular,F,PEN,1975-02-20,2019-12-07,2024-12-07,0.1,16.0,1045.0
c-6701003076821,producto 01,Vida grupo particular,F,PEN,1981-09-30,2019-12-07,2024-12-07,0.1,123.0,1900.0
c-6701003076829,producto 01,Vida grupo particular,F,PEN,1963-01-07,2019-12-07,2024-12-07,0.1,277.0,3200.0
c-6701003076918,producto 01,Vida grupo particular,F,PEN,1945-06-14,2019-12-07,2024-12-07,0.1,3.0,2200.0
c-6701003077152,producto 01,Vida grupo particular,F,PEN,1952-04-08,2019-12-07,2024-12-07,0.1,63.0,700.0
c-6701003077422,producto 01,Vida grupo particular,F,PEN,1960-10-27,2019-12-09,2024-12-09,0.1,165.0,2200.0
c-6701003077554,producto 01,Vida grupo particular,F,PEN,1970-11-30,2019-12-09,2024-12-09,0.1,28.0,2000.0
c-6701003077598,producto 01,Vida grupo particular,F,PEN,1981-02-26,2019-12-09,2024-12-09,0.1,38.0,1000.0
c-6701003077764,producto 01,Vida grupo particular,F,PEN,1963-10-13,2019-12-09,2024-11-09,0.1,21.0,250.0
c-6701003077823,producto 01,Vida grupo particular,F,PEN,1966-12-24,2019-12-09,2024-12-09,0.1,42.0,2200.0
c-6701003077938,producto 01,Vida grupo particular,F,PEN,1941-08-30,2019-12-09,2024-12-09,0.1,68.0,1500.0
c-6701003078105,producto 01,Vida grupo particular,F,PEN,1968-07-16,2019-12-09,2024-12-09,0.1,54.0,3000.0
c-6701003078241,producto 01,Vida grupo particular,F,PEN,1956-06-09,2019-12-09,2024-12-09,0.1,62.0,1500.0
c-6701003078271,producto 01,Vida grupo particular,F,PEN,1950-12-26,2019-12-09,2024-12-09,0.1,148.0,2900.0
c-6701003078430,producto 01,Vida grupo particular,F,PEN,1962-08-30,2019-12-09,2024-12-09,0.1,228.0,2900.0
c-6701003078477,producto 01,Vida grupo particular,F,PEN,1984-07-11,2019-12-09,2024-12-09,0.1,6.0,400.0
c-6701003078615,producto 01,Vida grupo particular,F,PEN,1968-12-24,2019-12-09,2024-12-09,0.1,48.0,4000.0
c-6701003078755,producto 01,Vida grupo particular,F,PEN,1973-10-09,2019-12-10,2024-12-10,0.1,139.0,1900.0
c-6701003078791,producto 01,Vida grupo particular,F,PEN,1946-11-07,2019-12-10,2024-12-10,0.1,191.0,2200.0
c-6701003079248,producto 01,Vida grupo particular,F,PEN,1956-03-24,2019-12-10,2024-12-10,0.1,136.0,2500.0
c-6701003079586,producto 01,Vida grupo particular,F,PEN,1968-01-20,2019-12-10,2024-12-10,0.1,29.0,800.0
c-6701003079711,producto 01,Vida grupo particular,F,PEN,1958-07-11,2019-12-10,2024-12-10,0.1,92.0,2200.0
c-6701003079802,producto 01,Vida grupo particular,F,PEN,1970-07-12,2019-12-10,2024-12-10,0.1,19.0,2700.0
c-6701003079840,producto 01,Vida grupo particular,F,PEN,1956-01-08,2019-12-10,2024-12-10,0.1,19.0,2200.0
c-6701003079918,producto 01,Vida grupo particular,F,PEN,1956-08-04,2019-12-10,2024-12-10,0.1,35.0,1300.0
c-6701003080069,producto 01,Vida grupo particular,F,PEN,1975-09-17,2019-12-11,2024-12-11,0.1,10.0,900.0
c-6701003080112,producto 01,Vida grupo particular,F,PEN,1952-12-15,2019-12-11,2024-12-11,0.1,5.0,200.0
c-6701003080204,producto 01,Vida grupo particular,F,PEN,1970-04-10,2019-12-11,2024-12-11,0.1,260.0,3000.0
c-6701003080226,producto 01,Vida grupo particular,F,PEN,1964-07-30,2019-12-11,2024-12-11,0.1,236.0,3640.0
c-6701003080264,producto 01,Vida grupo particular,F,PEN,1943-09-01,2019-12-11,2024-12-11,0.1,136.0,1530.0
c-6701003080290,producto 01,Vida grupo particular,F,PEN,1945-03-05,2019-12-11,2024-12-11,0.1,193.0,3200.0
c-6701003080426,producto 01,Vida grupo particular,F,PEN,1977-03-11,2019-12-11,2024-12-11,0.1,23.0,800.0
c-6701003080466,producto 01,Vida grupo particular,F,PEN,1975-07-01,2019-12-11,2024-12-11,0.1,79.0,2820.0
c-6701003080494,producto 01,Vida grupo particular,F,PEN,1971-02-17,2019-12-11,2024-12-11,0.1,162.0,2465.0
c-6701003080552,producto 01,Vida grupo particular,F,PEN,1954-09-26,2019-12-11,2024-12-11,0.1,93.0,1500.0
c-6701003080569,producto 01,Vida grupo particular,F,PEN,1952-01-28,2019-12-11,2024-12-11,0.1,137.0,2000.0
c-6701003081356,producto 01,Vida grupo particular,F,PEN,1977-04-13,2019-12-12,2024-12-12,0.1,34.0,900.0
c-6701003081458,producto 01,Vida grupo particular,F,PEN,1946-01-12,2019-12-12,2024-12-12,0.1,69.0,1200.0
c-6701003081507,producto 01,Vida grupo particular,F,PEN,1971-04-22,2019-12-12,2024-12-12,0.1,122.0,1500.0
c-6701003081534,producto 01,Vida grupo particular,F,PEN,1975-10-29,2019-12-12,2024-12-12,0.1,39.0,1300.1
c-6701003081610,producto 01,Vida grupo particular,F,PEN,1979-10-18,2019-12-12,2024-12-12,0.1,68.0,1400.0
c-6701003081616,producto 01,Vida grupo particular,F,PEN,1978-09-22,2019-12-12,2024-12-12,0.1,47.0,1500.1
c-6701003081684,producto 01,Vida grupo particular,M,PEN,1954-02-12,2019-12-12,2024-12-12,0.1,35.0,1400.0
c-6701003081804,producto 01,Vida grupo particular,M,PEN,1974-04-29,2019-12-12,2024-12-12,0.1,233.0,2600.0
c-6701003081918,producto 01,Vida grupo particular,M,PEN,1941-11-19,2019-12-12,2024-12-12,0.1,14.0,1500.0
c-6701003081961,producto 01,Vida grupo particular,M,PEN,1987-08-15,2019-12-12,2024-12-12,0.1,6.0,1000.0
c-6701003082013,producto 01,Vida grupo particular,M,PEN,1970-07-28,2019-12-12,2024-12-12,0.1,88.0,1000.0
c-6701003082401,producto 01,Vida grupo particular,M,PEN,1971-12-08,2019-12-12,2024-12-12,0.1,129.0,2400.0
c-6701003082461,producto 01,Vida grupo particular,M,PEN,1960-02-25,2019-12-12,2024-12-12,0.1,20.0,600.0
c-6701003082654,producto 01,Vida grupo particular,M,PEN,1967-02-06,2019-12-13,2024-12-13,0.1,147.0,2020.0
c-6701003082721,producto 01,Vida grupo particular,M,PEN,1958-06-08,2019-12-13,2024-12-13,0.1,163.0,3640.0
c-6701003082808,producto 01,Vida grupo particular,M,PEN,1947-06-02,2019-12-13,2024-12-13,0.1,152.0,2300.0
c-6701003082849,producto 01,Vida grupo particular,M,PEN,1981-03-26,2019-12-13,2024-12-13,0.1,24.0,700.0
c-6701003082937,producto 01,Vida grupo particular,M,PEN,1968-11-13,2019-12-13,2024-12-13,0.1,133.0,2500.0
c-6701003083021,producto 01,Vida grupo particular,M,PEN,1941-02-01,2019-12-13,2024-12-13,0.1,128.0,2660.0
c-6701003083077,producto 01,Vida grupo particular,F,PEN,1953-04-08,2019-12-13,2024-12-13,0.1,34.0,1100.1
c-6701003083172,producto 01,Vida grupo particular,F,PEN,1957-03-14,2019-12-13,2024-12-13,0.1,39.0,1100.0
c-6701003083184,producto 01,Vida grupo particular,F,PEN,1946-05-06,2019-12-13,2024-12-13,0.1,13.0,2300.0
c-6701003083233,producto 01,Vida grupo particular,F,PEN,1982-09-05,2019-12-13,2024-12-13,0.1,40.0,1040.0
c-6701003083254,producto 01,Vida grupo particular,F,PEN,1968-05-16,2019-12-13,2024-12-13,0.1,182.0,3500.0
c-6701003083265,producto 01,Vida grupo particular,F,PEN,1982-06-07,2019-12-13,2024-12-13,0.1,229.0,2900.0
c-6701003083271,producto 01,Vida grupo particular,F,PEN,1950-06-20,2019-12-13,2024-12-13,0.1,13.0,2000.0
c-6701003083274,producto 01,Vida grupo particular,F,PEN,1975-04-07,2019-12-13,2024-12-13,0.1,176.0,2700.0
c-6701003083531,producto 01,Vida grupo particular,F,PEN,1964-02-06,2019-12-13,2024-12-13,0.1,118.0,1600.0
c-6701003083537,producto 01,Vida grupo particular,F,PEN,1955-04-27,2019-12-13,2024-05-13,0.1,103.0,1600.0
c-6701003083804,producto 01,Vida grupo particular,F,PEN,1968-03-05,2019-12-14,2024-12-14,0.1,272.0,3700.0
c-6701003083925,producto 01,Vida grupo particular,F,PEN,1958-08-26,2019-12-14,2024-12-14,0.1,7.0,1840.0
c-6701003083976,producto 01,Vida grupo particular,F,PEN,1944-06-05,2019-12-14,2024-12-14,0.1,69.0,2800.0
c-6701003084030,producto 01,Vida grupo particular,F,PEN,1948-01-20,2019-12-14,2024-12-14,0.1,70.0,1500.0
c-6701003084049,producto 01,Vida grupo particular,F,PEN,1947-12-13,2019-12-14,2024-12-14,0.1,34.0,900.0
c-6701003084261,producto 01,Vida grupo particular,F,PEN,1991-01-05,2019-12-14,2024-12-14,0.1,35.0,400.0
c-6701003084526,producto 01,Vida grupo particular,F,PEN,1946-12-30,2019-12-14,2024-12-14,0.1,103.0,1630.0
c-6701003084531,producto 01,Vida grupo particular,F,PEN,1960-12-23,2019-12-14,2024-12-14,0.1,174.0,4000.0
c-6701003084541,producto 01,Vida grupo particular,F,PEN,1983-11-14,2019-12-14,2024-12-14,0.1,81.0,1445.0
c-6701003084668,producto 01,Vida grupo particular,F,PEN,1988-02-03,2019-12-16,2024-12-16,0.1,7.0,1000.0
c-6701003084756,producto 01,Vida grupo particular,F,PEN,1942-07-09,2019-12-16,2024-12-16,0.1,43.0,560.0
c-6701003084778,producto 01,Vida grupo particular,F,PEN,1940-11-18,2019-12-16,2024-12-16,0.1,59.0,2500.0
c-6701003084873,producto 01,Vida grupo particular,F,PEN,1960-05-31,2019-12-16,2024-12-16,0.1,88.0,1440.0
c-6701003085033,producto 01,Vida grupo particular,F,PEN,1960-04-06,2019-12-16,2024-12-16,0.1,58.0,2000.0
c-6701003085091,producto 01,Vida grupo particular,F,PEN,1967-09-24,2019-12-16,2024-12-16,0.1,356.0,4000.0
c-6701003085104,producto 01,Vida grupo particular,F,PEN,1954-11-24,2019-12-16,2024-12-16,0.1,4.0,1280.0
c-6701003085161,producto 01,Vida grupo particular,F,PEN,1963-09-07,2019-12-16,2024-12-16,0.1,21.0,1000.0
c-6701003085188,producto 01,Vida grupo particular,F,PEN,1980-02-09,2019-12-16,2024-12-16,0.1,103.0,1900.0
c-6701003085376,producto 01,Vida grupo particular,F,PEN,1974-05-15,2019-12-16,2024-12-16,0.1,7.0,865.0
c-6701003085492,producto 01,Vida grupo particular,F,PEN,1982-10-04,2019-12-16,2024-12-16,0.1,22.0,1250.0
c-6701003085557,producto 01,Vida grupo particular,F,PEN,1962-05-26,2019-12-16,2024-12-16,0.1,5.0,1405.0
c-6701003085638,producto 01,Vida grupo particular,F,PEN,1955-07-06,2019-12-16,2024-12-16,0.1,225.0,2770.0
c-6701003085732,producto 01,Vida grupo particular,F,PEN,1977-05-22,2019-12-16,2024-12-16,0.1,38.0,2000.0
c-6701003086037,producto 01,Vida grupo particular,F,PEN,1950-08-26,2019-12-17,2024-12-17,0.1,114.0,2300.0
c-6701003086126,producto 01,Vida grupo particular,F,PEN,1942-09-13,2019-12-17,2024-12-17,0.1,43.0,720.0
c-6701003086218,producto 01,Vida grupo particular,F,PEN,1961-06-14,2019-12-17,2024-12-17,0.1,65.0,1400.0
c-6701003086321,producto 01,Vida grupo particular,F,PEN,1985-02-27,2019-12-17,2024-12-17,0.1,77.0,2200.0
c-6701003086526,producto 01,Vida grupo particular,F,PEN,1949-02-28,2019-12-17,2024-12-17,0.1,90.0,1500.0
c-6701003086653,producto 01,Vida grupo particular,F,PEN,1986-10-09,2019-12-17,2024-12-17,0.1,3.0,1100.0
c-6701003086994,producto 01,Vida grupo particular,F,PEN,1991-11-24,2019-12-17,2024-12-17,0.1,36.0,1250.0
c-6701003087247,producto 01,Vida grupo particular,F,PEN,1963-01-01,2019-12-18,2024-12-18,0.1,49.0,1500.0
c-6701003087422,producto 01,Vida grupo particular,F,PEN,1948-04-02,2019-12-18,2024-12-18,0.1,59.0,1200.0
c-6701003087480,producto 01,Vida grupo particular,F,PEN,1940-01-27,2019-12-18,2024-12-18,0.1,20.0,1200.0
c-6701003087504,producto 01,Vida grupo particular,F,PEN,1967-03-08,2019-12-18,2024-12-18,0.1,131.0,1900.0
c-6701003087569,producto 01,Vida grupo particular,F,PEN,1952-05-16,2019-12-18,2024-12-18,0.1,153.0,3200.0
c-6701003087569,producto 01,Vida grupo particular,F,PEN,1952-05-16,2019-12-18,2024-12-23,0.1,75.0,3200.0
c-6701003087581,producto 01,Vida grupo particular,F,PEN,1965-11-30,2019-12-18,2024-12-18,0.1,25.0,1655.0
c-6701003087586,producto 01,Vida grupo particular,F,PEN,1944-07-17,2019-12-18,2024-12-18,0.1,136.0,3185.0
c-6701003087668,producto 01,Vida grupo particular,F,PEN,1975-05-21,2019-12-18,2024-12-18,0.1,87.0,3000.0
c-6701003087751,producto 01,Vida grupo particular,F,PEN,1976-10-30,2019-12-18,2024-12-18,0.1,42.0,1365.0
c-6701003087811,producto 01,Vida grupo particular,F,PEN,1944-05-31,2019-12-18,2024-12-18,0.1,151.0,3080.0
c-6701003087828,producto 01,Vida grupo particular,F,PEN,1958-09-26,2019-12-18,2024-12-18,0.1,163.0,2650.0
c-6701003087915,producto 01,Vida grupo particular,F,PEN,1991-08-16,2019-12-18,2024-12-18,0.1,42.0,505.0
c-6701003087920,producto 01,Vida grupo particular,F,PEN,1970-08-21,2019-12-18,2024-12-18,0.1,1.0,1100.0
c-6701003088077,producto 01,Vida grupo particular,F,PEN,1972-06-11,2019-12-18,2024-12-18,0.1,130.0,2800.0
c-6701003088082,producto 01,Vida grupo particular,F,PEN,1944-04-23,2019-12-18,2024-12-18,0.1,34.0,999.9
c-6701003088236,producto 01,Vida grupo particular,F,PEN,1949-06-30,2019-12-18,2024-12-18,0.1,37.0,800.0
c-6701003088386,producto 01,Vida grupo particular,F,PEN,1982-10-07,2019-12-19,2024-12-19,0.1,5.0,942.0
c-6701003088455,producto 01,Vida grupo particular,F,PEN,1948-07-07,2019-12-19,2024-12-19,0.1,165.0,3200.0
c-6701003088456,producto 01,Vida grupo particular,F,PEN,1942-05-27,2019-12-19,2024-12-19,0.1,41.0,2200.0
c-6701003088569,producto 01,Vida grupo particular,F,PEN,1985-08-30,2019-12-19,2024-12-19,0.1,17.0,900.0
c-6701003088595,producto 01,Vida grupo particular,F,PEN,1962-04-19,2019-12-19,2024-12-19,0.1,104.0,2715.0
c-6701003088703,producto 01,Vida grupo particular,F,PEN,1982-02-23,2019-12-19,2024-12-19,0.1,90.0,1400.0
c-6701003088795,producto 01,Vida grupo particular,F,PEN,1976-02-07,2019-12-19,2024-12-19,0.1,124.0,3075.0
c-6701003088826,producto 01,Vida grupo particular,F,PEN,1945-06-01,2019-12-19,2024-12-19,0.1,28.0,600.0
c-6701003088927,producto 01,Vida grupo particular,F,PEN,1969-08-01,2019-12-19,2024-12-19,0.1,27.0,3500.0
c-6701003088939,producto 01,Vida grupo particular,F,PEN,1966-02-18,2019-12-19,2024-12-19,0.1,38.0,1940.0
c-6701003088995,producto 01,Vida grupo particular,F,PEN,1963-01-28,2019-12-19,2024-12-19,0.1,188.0,3000.0
c-6701003089232,producto 01,Vida grupo particular,F,PEN,1957-10-23,2019-12-19,2024-12-19,0.1,160.0,2900.0
c-6701003089282,producto 01,Vida grupo particular,F,PEN,1971-12-01,2019-12-19,2024-12-19,0.1,199.0,2625.0
c-6701003089325,producto 01,Vida grupo particular,F,PEN,1960-09-24,2019-12-19,2024-12-19,0.1,102.0,2275.0
c-6701003089433,producto 01,Vida grupo particular,F,PEN,1948-08-13,2019-12-19,2024-12-19,0.1,102.0,2000.0
c-6701003089463,producto 01,Vida grupo particular,F,PEN,1947-06-06,2019-12-19,2024-12-19,0.1,9.0,1000.0
c-6701003089483,producto 01,Vida grupo particular,F,PEN,1972-11-07,2019-12-19,2024-12-19,0.1,295.0,3500.0
c-6701003089511,producto 01,Vida grupo particular,F,PEN,1969-04-09,2019-12-19,2024-12-19,0.1,166.0,2900.0
c-6701003089536,producto 01,Vida grupo particular,F,PEN,1986-06-01,2019-12-19,2024-12-19,0.1,19.0,800.0
c-6701003089808,producto 01,Vida grupo particular,F,PEN,1954-10-08,2019-12-20,2024-12-20,0.1,110.0,1300.0
c-6701003089818,producto 01,Vida grupo particular,F,PEN,1951-02-27,2019-12-20,2024-12-20,0.1,17.0,1500.0
c-6701003089891,producto 01,Vida grupo particular,F,PEN,1955-05-02,2019-12-20,2024-12-20,0.1,38.0,450.0
c-6701003090071,producto 01,Vida grupo particular,F,PEN,1968-09-01,2019-12-20,2024-12-20,0.1,202.0,2500.0
c-6701003090286,producto 01,Vida grupo particular,F,PEN,1954-01-04,2019-12-20,2024-12-20,0.1,34.0,3400.0
c-6701003090294,producto 01,Vida grupo particular,F,PEN,1968-09-10,2019-12-20,2024-12-20,0.1,67.0,1435.0
c-6701003090355,producto 01,Vida grupo particular,F,PEN,1946-02-21,2019-12-20,2024-12-20,0.1,6.0,500.1
c-6701003090390,producto 01,Vida grupo particular,F,PEN,1980-02-01,2019-12-20,2024-12-20,0.1,4.0,920.0
c-6701003090698,producto 01,Vida grupo particular,F,PEN,1955-05-24,2019-12-20,2024-12-20,0.1,246.0,2755.0
c-6701003090827,producto 01,Vida grupo particular,F,PEN,1968-05-28,2019-12-21,2024-12-21,0.1,261.0,3500.0
c-6701003090980,producto 01,Vida grupo particular,F,PEN,1943-10-10,2019-12-21,2024-12-21,0.1,254.0,3000.0
c-6701003091046,producto 01,Vida grupo particular,F,PEN,1965-04-06,2019-12-21,2024-12-21,0.1,81.0,2500.0
c-6701003091232,producto 01,Vida grupo particular,F,PEN,1950-04-15,2019-12-21,2024-12-21,0.1,3.0,535.0
c-6701003091259,producto 01,Vida grupo particular,F,PEN,1958-04-10,2019-12-21,2024-12-21,0.1,166.0,4000.0
c-6701003091488,producto 01,Vida grupo particular,F,PEN,1950-09-09,2019-12-21,2024-12-21,0.1,15.0,1000.0
c-6701003091523,producto 01,Vida grupo particular,F,PEN,1956-06-27,2019-12-23,2024-12-23,0.1,159.0,2050.0
c-6701003091566,producto 01,Vida grupo particular,F,PEN,1981-07-07,2019-12-23,2024-12-23,0.1,21.0,1400.0
c-6701003091613,producto 01,Vida grupo particular,F,PEN,1969-03-22,2019-12-23,2024-12-23,0.1,118.0,1600.0
c-6701003091654,producto 01,Vida grupo particular,F,PEN,1947-02-28,2019-12-23,2024-12-23,0.1,71.0,2000.0
c-6701003091678,producto 01,Vida grupo particular,F,PEN,1950-11-02,2019-12-23,2024-12-23,0.1,77.0,1780.0
c-6701003091795,producto 01,Vida grupo particular,F,PEN,1968-06-26,2019-12-23,2024-12-23,0.1,115.0,1290.0
c-6701003092021,producto 01,Vida grupo particular,F,PEN,1957-07-07,2019-12-23,2024-12-23,0.1,22.0,910.0
c-6701003092490,producto 01,Vida grupo particular,F,PEN,1965-08-01,2019-12-23,2024-12-23,0.1,128.0,2200.0
c-6701003092519,producto 01,Vida grupo particular,F,PEN,1945-08-27,2019-12-23,2024-12-23,0.1,71.0,1440.0
c-6701003092588,producto 01,Vida grupo particular,F,PEN,1968-03-30,2019-12-23,2024-12-23,0.1,56.0,2500.0
c-6701003092639,producto 01,Vida grupo particular,F,PEN,1971-04-28,2019-12-23,2024-12-23,0.1,74.0,1300.0
c-6701003092694,producto 01,Vida grupo particular,F,PEN,1944-06-01,2019-12-23,2024-12-23,0.1,141.0,2200.0
c-6701003092817,producto 01,Vida grupo particular,F,PEN,1968-09-19,2019-12-23,2024-12-23,0.1,22.0,3200.0
c-6701003092866,producto 01,Vida grupo particular,F,PEN,1947-08-27,2019-12-23,2024-12-23,0.1,98.0,3500.0
c-6701003092903,producto 01,Vida grupo particular,F,PEN,1973-08-30,2019-12-23,2024-12-23,0.1,189.0,3500.0
c-6701003092979,producto 01,Vida grupo particular,F,PEN,1971-07-25,2019-12-24,2024-12-24,0.1,277.0,4000.0
c-6701003092983,producto 01,Vida grupo particular,F,PEN,1958-11-20,2019-12-24,2024-12-24,0.1,170.0,2500.0
c-6701003093015,producto 01,Vida grupo particular,F,PEN,1967-03-01,2019-12-24,2024-12-24,0.1,172.0,2400.0
c-6701003093052,producto 01,Vida grupo particular,F,PEN,1978-12-25,2019-12-24,2024-12-24,0.1,41.0,1300.1
c-6701003093153,producto 01,Vida grupo particular,F,PEN,1984-03-04,2019-12-24,2024-12-24,0.1,142.0,1800.0
c-6701003093155,producto 01,Vida grupo particular,F,PEN,1962-03-13,2019-12-24,2024-12-24,0.1,45.0,2200.0
c-6701003093204,producto 01,Vida grupo particular,F,PEN,1962-08-30,2019-12-24,2024-12-24,0.1,11.0,310.0
c-6701003093615,producto 01,Vida grupo particular,F,PEN,1966-05-24,2019-12-26,2024-12-26,0.1,187.0,3135.0
c-6701003093622,producto 01,Vida grupo particular,F,PEN,1970-05-30,2019-12-26,2024-12-26,0.1,311.0,3700.0
c-6701003093770,producto 01,Vida grupo particular,F,PEN,1953-09-14,2019-12-26,2024-12-26,0.1,51.0,3700.0
c-6701003093787,producto 01,Vida grupo particular,F,PEN,1958-04-14,2019-12-26,2024-12-26,0.1,180.0,3500.0
c-6701003094075,producto 01,Vida grupo particular,F,PEN,1943-01-09,2019-12-26,2024-12-26,0.1,32.0,1100.0
c-6701003094116,producto 01,Vida grupo particular,F,PEN,1968-12-05,2019-12-26,2024-12-26,0.1,202.0,2300.0
c-6701003094122,producto 01,Vida grupo particular,F,PEN,1956-04-05,2019-12-26,2024-12-26,0.1,126.0,3500.0
c-6701003094205,producto 01,Vida grupo particular,F,PEN,1967-03-22,2019-12-26,2024-12-26,0.1,12.0,3500.0
c-6701003094213,producto 01,Vida grupo particular,F,PEN,1951-12-24,2019-12-26,2024-12-26,0.1,74.0,1100.0
c-6701003094234,producto 01,Vida grupo particular,F,PEN,1972-04-25,2019-12-26,2024-12-26,0.1,193.0,2400.0
c-6701003094533,producto 01,Vida grupo particular,F,PEN,1983-10-15,2019-12-27,2024-12-27,0.1,68.0,1360.0
c-6701003094568,producto 01,Vida grupo particular,F,PEN,1971-12-10,2019-12-27,2024-12-27,0.1,77.0,1220.0
c-6701003094568,producto 01,Vida grupo particular,F,PEN,1971-12-10,2019-12-27,2025-07-02,0.1,68.0,1220.0
c-6701003094662,producto 01,Vida grupo particular,F,PEN,1984-09-28,2019-12-27,2024-12-27,0.1,95.0,1500.0
c-6701003094706,producto 01,Vida grupo particular,F,PEN,1949-02-03,2019-12-27,2024-12-27,0.1,172.0,2185.0
